board_id,timestamp_us,qw,qi,qj,qk,ax,ay,az
1,1829410245,0.7486572265625,0.1761474609375,-0.00201416015625,0.63909912109375,-0.6171875,0.62890625,0.99609375
1,1829413299,0.74896240234375,0.17547607421875,-0.001953125,0.63897705078125,-0.6171875,0.62890625,0.99609375
1,1829416289,0.7491455078125,0.17486572265625,-0.0018310546875,0.638916015625,-0.6171875,0.62890625,0.99609375
1,1829420293,0.74932861328125,0.17437744140625,-0.00177001953125,0.6387939453125,-0.6171875,0.62890625,0.99609375
1,1829429260,0.74969482421875,0.17236328125,-0.0015869140625,0.638916015625,-0.5,0.64453125,0.875
1,1829432289,0.74993896484375,0.17242431640625,-0.00189208984375,0.638671875,-0.5,0.64453125,0.875
1,1829435288,0.750244140625,0.1727294921875,-0.00250244140625,0.63818359375,-0.5,0.64453125,0.875
1,1829441245,0.75079345703125,0.1717529296875,-0.00311279296875,0.6378173828125,-0.41015625,1.02734375,0.5546875
1,1829448289,0.7513427734375,0.17279052734375,-0.0042724609375,0.63690185546875,-0.41015625,1.02734375,0.5546875
1,1829452289,0.75189208984375,0.1739501953125,-0.00567626953125,0.6358642578125,-0.41015625,1.02734375,0.5546875
1,1829455289,0.752685546875,0.17547607421875,-0.00738525390625,0.63458251953125,-0.41015625,1.02734375,0.5546875
1,1829462245,0.75360107421875,0.175537109375,-0.009033203125,0.63336181640625,-0.3671875,1.6328125,0.375
1,1829466289,0.75457763671875,0.17724609375,-0.010986328125,0.63177490234375,-0.3671875,1.6328125,0.375
1,1829474245,0.7557373046875,0.1776123046875,-0.012939453125,0.63018798828125,-0.19140625,1.95703125,0.60546875
1,1829477287,0.75689697265625,0.17950439453125,-0.01519775390625,0.628173828125,-0.19140625,1.95703125,0.60546875
1,1829481297,0.75811767578125,0.18133544921875,-0.017333984375,0.62615966796875,-0.19140625,1.95703125,0.60546875
1,1829485295,0.75933837890625,0.18316650390625,-0.01953125,0.62408447265625,-0.19140625,1.95703125,0.60546875
1,1829492245,0.7606201171875,0.18353271484375,-0.021484375,0.622314453125,-0.08984375,2.40625,0.4296875
1,1829496291,0.76190185546875,0.18536376953125,-0.02374267578125,0.6201171875,-0.08984375,2.40625,0.4296875
1,1829499293,0.76318359375,0.18719482421875,-0.02606201171875,0.617919921875,-0.08984375,2.40625,0.4296875
1,1829505245,0.764404296875,0.1876220703125,-0.02813720703125,0.6162109375,-0.25390625,2.62109375,0.4609375
1,1829514245,0.76544189453125,0.18798828125,-0.03009033203125,0.61468505859375,-0.19140625,2.859375,0.8125
1,1829517294,0.766357421875,0.18975830078125,-0.0323486328125,0.6129150390625,-0.19140625,2.859375,0.8125
1,1829520294,0.76702880859375,0.19146728515625,-0.03448486328125,0.61138916015625,-0.19140625,2.859375,0.8125
1,1829527245,0.767578125,0.191650390625,-0.0362548828125,0.61053466796875,-0.5390625,2.921875,0.5
1,1829531296,0.767822265625,0.19317626953125,-0.03814697265625,0.609619140625,-0.5390625,2.921875,0.5
1,1829534291,0.76788330078125,0.1947021484375,-0.03985595703125,0.6090087890625,-0.5390625,2.921875,0.5
1,1829541245,0.767822265625,0.19500732421875,-0.04132080078125,0.60888671875,-0.703125,2.8984375,0.4140625
1,1829544291,0.7674560546875,0.19659423828125,-0.04278564453125,0.60870361328125,-0.703125,2.8984375,0.4140625
1,1829551245,0.76708984375,0.1968994140625,-0.04388427734375,0.6090087890625,-0.88671875,2.8515625,0.328125
1,1829555289,0.76641845703125,0.19873046875,-0.0452880859375,0.609130859375,-0.88671875,2.8515625,0.328125
1,1829562259,0.76593017578125,0.19915771484375,-0.04620361328125,0.609619140625,-1.10546875,2.8828125,-0.046875
1,1829565289,0.76519775390625,0.20098876953125,-0.04730224609375,0.60980224609375,-1.10546875,2.8828125,-0.046875
1,1829572249,0.7646484375,0.20159912109375,-0.04815673828125,0.6102294921875,-1.2421875,2.96875,-0.0546875
1,1829576287,0.7640380859375,0.2034912109375,-0.0491943359375,0.61029052734375,-1.2421875,2.96875,-0.0546875
1,1829584271,0.76324462890625,0.2061767578125,-0.0509033203125,0.6102294921875,-0.9296875,3.13671875,0.14453125
1,1829592242,0.7630615234375,0.2071533203125,-0.0517578125,0.61004638671875,-0.83984375,3.37890625,0.0234375
1,1829596288,0.762939453125,0.209228515625,-0.052734375,0.609375,-0.83984375,3.37890625,0.0234375
1,1829604257,0.76312255859375,0.2120361328125,-0.054443359375,0.6080322265625,-0.671875,3.73046875,-0.27734375
1,1829612244,0.763427734375,0.21307373046875,-0.05523681640625,0.60723876953125,-0.7421875,3.6640625,-0.3515625
1,1829616289,0.763671875,0.21514892578125,-0.05621337890625,0.6060791015625,-0.7421875,3.6640625,-0.3515625
1,1829626247,0.76416015625,0.21783447265625,-0.05755615234375,0.6043701171875,-0.70703125,3.515625,-0.23828125
1,1829630293,0.7642822265625,0.21978759765625,-0.0582275390625,0.60345458984375,-0.70703125,3.515625,-0.23828125
1,1829634297,0.76434326171875,0.22137451171875,-0.05865478515625,0.602783203125,-0.70703125,3.515625,-0.23828125
1,1829644253,0.76434326171875,0.22216796875,-0.05889892578125,0.60247802734375,-0.9765625,3.30078125,-0.58203125
1,1829647289,0.76409912109375,0.22357177734375,-0.05914306640625,0.6021728515625,-0.9765625,3.30078125,-0.58203125
1,1829651288,0.763671875,0.22509765625,-0.05926513671875,0.6021728515625,-0.9765625,3.30078125,-0.58203125
